sample,genotyper,celltype,gene,TE,seTE,lower,upper,n_cells
INCOV062-BL,hlaminer,cDC,DQA1,5.586686653505132,0.4883604545732608,4.629517751067932,6.543855555942332,43
INCOV062-BL,hlaminer,CD16 Monocyte,DQA1,2.920170054215414,1.2001663605154669,0.5678872121485852,5.272452896282243,9
INCOV062-BL,hlaminer,NK,DQA1,2.8579845958795036,0.600269218333456,1.6814785469179196,4.034490644841087,36
INCOV062-BL,hlaminer,pDC,DQA1,4.440181041731981,0.619122327046335,3.2267235786965367,5.653638504767426,28
INCOV062-BL,hlaminer,B,DQA1,3.3298715645596664,0.2958546812843921,2.750007044584682,3.909736084534651,139
INCOV062-BL,hlaminer,CD4 T,DQA1,2.699292551386333,1.2973902431461424,0.15645440092623053,5.242130701846435,8
INCOV062-BL,hlaminer,CD14 Monocyte,DQB1,2.51617017554989,0.37843536785835186,1.7744504840713538,3.2578898670284264,97
INCOV062-BL,hlaminer,cDC,DQB1,3.587593377342534,0.5472022359485849,2.515096702623519,4.660090052061549,39
INCOV062-BL,hlaminer,CD16 Monocyte,DQB1,2.6985175110371964,1.38030840329252,-0.006837246974130018,5.403872269048523,7
INCOV062-BL,hlaminer,pDC,DQB1,2.915709830323656,0.8027649690037398,1.3423194030259136,4.4891002576213985,20
INCOV062-BL,hlaminer,CD8 T,DQB1,2.465026966474717,0.5648849625310409,1.3578727845056193,3.572181148443815,44
INCOV062-BL,hlaminer,B,DQB1,2.54900281607565,0.4540387471225547,1.6591032241297539,3.438902408021546,67
INCOV062-BL,hlaminer,NK,DQB1,2.439148004475769,0.8856304972784164,0.7033441261997748,4.174951882751763,18
INCOV062-BL,hlaminer,CD4 T,DQB1,2.3978952727983707,1.6877454928053721,-0.9100251081699628,5.705815653766704,5
INCOV062-BL,hlaminer,CD14 Monocyte,DRB1,0.6728387043319407,0.07861221110874689,0.5187616018137373,0.8269158068501441,408
INCOV062-BL,hlaminer,CD8 T,DRB1,1.307694684010589,0.1663313866308131,0.9816911567155884,1.6336982113055896,281
INCOV062-BL,hlaminer,cDC,DRB1,0.26984326141764586,0.07990634455632964,0.1132297039509916,0.4264568188843001,43
INCOV062-BL,hlaminer,CD4 T,DRB1,1.6016222672965972,0.5294171414802146,0.5639837371972305,2.6392607973959636,33
INCOV062-BL,hlaminer,CD16 Monocyte,DRB1,0.6589129069330587,0.3039784449710918,0.06312610271322827,1.254699711152889,20
INCOV062-BL,hlaminer,NK,DRB1,1.2164907723051308,0.3042589228755729,0.6201542414940581,1.8128273031162037,85
INCOV062-BL,hlaminer,pDC,DRB1,0.4484414009654822,0.18464867173847951,0.0865366545649035,0.8103461473660609,30
INCOV062-BL,hlaminer,B,DRB1,0.7385934063415476,0.15244351063385705,0.4398096158223391,1.0373771968607561,134
INCOV062-BL,invitro,CD4 T,A,0.8186062873570413,0.07316604594005201,0.6752034724233364,0.9620091022907462,589
INCOV062-BL,invitro,CD14 Monocyte,A,0.7557204285569853,0.07375302535307202,0.6111671551140947,0.9002737019998759,446
INCOV062-BL,invitro,CD8 T,A,0.7955648951587347,0.056769510938266536,0.6842986982997797,0.9068310920176897,627
INCOV062-BL,invitro,NK,A,0.7853185594496834,0.09311684874384114,0.602812889557891,0.9678242293414758,220
INCOV062-BL,invitro,cDC,A,0.6745385358276969,0.16341188051341635,0.3542571353754382,0.9948199362799555,42
INCOV062-BL,invitro,CD16 Monocyte,A,0.6663967102081819,0.32402612843615797,0.03131716842336263,1.3014762519930012,19
INCOV062-BL,invitro,pDC,A,0.5620806512376648,0.2584014594949554,0.05562309707496671,1.068538205400363,27
INCOV062-BL,invitro,B,A,0.9455062129648265,0.18607708493998887,0.580801828134248,1.310210597795405,125
INCOV062-BL,invitro,CD4 T,B,0.8266504646844013,0.06605003673597995,0.6971947715043331,0.9561061578644695,623
INCOV062-BL,invitro,CD14 Monocyte,B,0.7395831932078885,0.07265837113038408,0.5971754026169909,0.881990983798786,465
INCOV062-BL,invitro,CD8 T,B,0.7489499551479621,0.052731536680882256,0.6455980424039802,0.8523018678919441,630
INCOV062-BL,invitro,NK,B,0.5886203930318769,0.08674600337600462,0.4186013506121179,0.7586394354516358,221
INCOV062-BL,invitro,cDC,B,0.8998805214359448,0.16386698815104647,0.578707126404842,1.2210539164670475,41
INCOV062-BL,invitro,CD16 Monocyte,B,0.6946161667766246,0.3075506621797109,0.09182794548294648,1.2974043880703028,18
INCOV062-BL,invitro,pDC,B,0.6732636193164843,0.2092130183771577,0.26321363820033883,1.0833136004326298,29
INCOV062-BL,invitro,B,B,0.845075870712472,0.15091624854437263,0.5492854588836064,1.1408662825413378,143
INCOV062-BL,invitro,CD4 T,C,0.7447395848040972,0.06364952568927212,0.6199888068200669,0.8694903627881275,626
INCOV062-BL,invitro,CD14 Monocyte,C,0.6863012673680363,0.07002272597449764,0.5490592463587036,0.823543288377369,444
INCOV062-BL,invitro,CD8 T,C,0.5963991541633258,0.0438339461473583,0.5104861984142353,0.6823121099124163,640
INCOV062-BL,invitro,NK,C,0.524519880193372,0.0727637625885813,0.38190552614012974,0.6671342342466143,226
INCOV062-BL,invitro,cDC,C,0.4703937155309952,0.14192135670040884,0.19223296776113163,0.7485544633008587,41
INCOV062-BL,invitro,CD16 Monocyte,C,0.9552403800580436,0.3214604775674938,0.3251894215727099,1.5852913385433771,18
INCOV062-BL,invitro,pDC,C,0.6739897626034149,0.18775906210171714,0.30598876311303,1.0419907620937998,30
INCOV062-BL,invitro,B,C,0.8863804152205711,0.15782873900636488,0.577041771042724,1.1957190593984182,137
INCOV062-BL,invitro,CD14 Monocyte,DPA1,3.130238838188485,0.20378368717251588,2.7308301506935773,3.529647525683393,303
INCOV062-BL,invitro,CD8 T,DPA1,2.776043757889648,0.19639078303645274,2.391124896242581,3.160962619536715,343
INCOV062-BL,invitro,NK,DPA1,2.7726085012401396,0.36011328359187944,2.0667994350455974,3.478417567434682,102
INCOV062-BL,invitro,CD4 T,DPA1,2.5463668105860346,0.4538914943208665,1.6567558288280702,3.435977792343999,67
INCOV062-BL,invitro,cDC,DPA1,5.495619287224234,0.48835998196283953,4.538451311086439,6.45278726336203,43
INCOV062-BL,invitro,CD16 Monocyte,DPA1,3.587740447067107,0.8046652621621125,2.010625513618886,5.164855380515328,18
INCOV062-BL,invitro,pDC,DPA1,4.294423368460154,0.6127757969864747,3.093404875768836,5.4954418611514715,29
INCOV062-BL,invitro,B,DPA1,3.560403680418307,0.28069509330937964,3.010251406894813,4.110555953941801,148
INCOV062-BL,invitro,CD14 Monocyte,DPB1,1.3092932227302183,0.2198256068624173,0.8784429504002196,1.740143495060217,154
INCOV062-BL,invitro,CD8 T,DPB1,1.6722677183643975,0.1982147615083803,1.283773924603776,2.060761512125019,254
INCOV062-BL,invitro,cDC,DPB1,0.5621857811571311,0.12638907586895654,0.31446774441467595,0.8099038178995863,43
INCOV062-BL,invitro,CD16 Monocyte,DPB1,1.0410305278542078,0.6924940936065582,-0.31623295512135496,2.398294010829771,13
INCOV062-BL,invitro,NK,DPB1,1.7728001699303062,0.40665824384877225,0.9757646579704058,2.569835681890207,64
INCOV062-BL,invitro,pDC,DPB1,0.9251108566226061,0.28193731413630996,0.3725238750174832,1.477697838227729,29
INCOV062-BL,invitro,B,DPB1,0.9977296593473861,0.18520973634718507,0.6347252465207445,1.3607340721740278,130
INCOV062-BL,invitro,CD4 T,DPB1,2.1931163469788157,0.4551345121595546,1.3010690950248818,3.0851635989327497,63
INCOV062-BL,invitro,CD14 Monocyte,DQA1,1.4634003169349008,0.40963919653347014,0.6605222450733745,2.266278388796427,48
INCOV062-BL,invitro,CD8 T,DQA1,1.9918332100619105,0.3487670758130322,1.308262302475017,2.675404117648804,98
INCOV062-BL,invitro,cDC,DQA1,0.4529350566577913,0.14532034457787874,0.16811241506419855,0.737757698251384,43
INCOV062-BL,invitro,pDC,DQA1,0.6773847276772497,0.32007560285967224,0.050048073742346655,1.3047213816121528,27
INCOV062-BL,invitro,B,DQA1,1.3068073864255538,0.29435868379445246,0.729874967651813,1.8837398051992946,81
INCOV062-BL,invitro,CD4 T,DQA1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV062-BL,invitro,NK,DQA1,2.5559392926679756,0.900913357162328,0.7901815594387427,4.321697025897208,17
INCOV062-BL,invitro,CD16 Monocyte,DQA1,2.5780310367783383,1.8506580482511399,-1.0491920854930847,6.205254159049762,4
INCOV062-BL,invitro,CD14 Monocyte,DQB1,2.3978952727983707,1.334279966987075,-0.217245407789588,5.013035953386329,8
INCOV062-BL,invitro,cDC,DQB1,1.0388093239876215,1.0637140801306595,-1.0460319629166237,3.1236506108918665,6
INCOV062-BL,invitro,B,DQB1,2.3978952727983707,1.6877454928053721,-0.9100251081699628,5.705815653766704,5
INCOV062-BL,invitro,CD8 T,DQB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV062-BL,invitro,CD4 T,DQB1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV062-BL,invitro,pDC,DQB1,2.3978952727983707,2.66855993397415,-2.8323860883775467,7.628176633974288,2
INCOV062-BL,invitro,CD14 Monocyte,DRB1,1.4369024941099435,0.09679309243347477,1.2471915189880767,1.6266134692318104,400
INCOV062-BL,invitro,CD8 T,DRB1,1.9523949345991731,0.19555412266400313,1.5691158971493993,2.335673972048947,277
INCOV062-BL,invitro,cDC,DRB1,1.4669090878248434,0.0970421878430769,1.2767098946714421,1.6571082809782447,43
INCOV062-BL,invitro,CD4 T,DRB1,1.913384996289295,0.5898667021926649,0.7572675043122583,3.0695024882663318,29
INCOV062-BL,invitro,CD16 Monocyte,DRB1,1.0137230295095436,0.34707255311470775,0.33347332538235164,1.6939727336367356,19
INCOV062-BL,invitro,NK,DRB1,1.6179912720140306,0.3428728374244478,0.9459728593850559,2.2900096846430054,82
INCOV062-BL,invitro,pDC,DRB1,1.246044940087161,0.22668877651126204,0.8017431024256381,1.6903467777486838,30
INCOV062-BL,invitro,B,DRB1,1.4363354953847627,0.18860529021517694,1.0666759192692914,1.805995071500234,128
INCOV062-BL,optitype,CD4 T,A,0.8177472999365247,0.07318621415349232,0.6743049560308443,0.9611896438422052,589
INCOV062-BL,optitype,CD14 Monocyte,A,0.7555818896657257,0.07375340273538888,0.6110278765670856,0.9001359027643658,446
INCOV062-BL,optitype,CD8 T,A,0.7944666530228616,0.05674658198306401,0.6832453960903067,0.9056879099554165,627
INCOV062-BL,optitype,NK,A,0.784927358740896,0.09311889681206752,0.6024176747091421,0.96743704277265,220
INCOV062-BL,optitype,cDC,A,0.6745385358276969,0.16341188051341635,0.3542571353754382,0.9948199362799555,42
INCOV062-BL,optitype,CD16 Monocyte,A,0.6663967102081819,0.32402612843615797,0.03131716842336263,1.3014762519930012,19
INCOV062-BL,optitype,pDC,A,0.5620806512376648,0.2584014594949554,0.05562309707496671,1.068538205400363,27
INCOV062-BL,optitype,B,A,0.9455062129648265,0.18607708493998887,0.580801828134248,1.310210597795405,125
INCOV062-BL,optitype,CD4 T,B,0.7799835511522444,0.06249889142303805,0.6574879748894106,0.9024791274150782,631
INCOV062-BL,optitype,CD14 Monocyte,B,1.0265181363717075,0.060834554667290035,0.907284600208286,1.145751672535129,519
INCOV062-BL,optitype,CD8 T,B,0.6559364813644587,0.04886479543004681,0.5601632422096495,0.7517097205192679,635
INCOV062-BL,optitype,NK,B,0.5437700025870259,0.07953297893745394,0.38788822828643355,0.6996517768876183,224
INCOV062-BL,optitype,cDC,B,0.62194801712906,0.14609972008806316,0.33559782760507323,0.9082982066530467,42
INCOV062-BL,optitype,CD16 Monocyte,B,0.810593408469471,0.26955231560578574,0.2822805779327572,1.3389062390061848,20
INCOV062-BL,optitype,pDC,B,0.7562147804734907,0.18936823274407805,0.38505986447909923,1.127369696467882,30
INCOV062-BL,optitype,B,B,0.8103961007736018,0.1427521379476867,0.5306070516800423,1.0901851498671613,145
INCOV062-BL,optitype,CD4 T,C,0.739716694996371,0.06348963933219672,0.6152792885138278,0.8641541014789142,625
INCOV062-BL,optitype,CD14 Monocyte,C,0.7025293976119982,0.0700734193029061,0.5651880195047284,0.8398707757192679,442
INCOV062-BL,optitype,CD8 T,C,0.5971048903077225,0.043728237347019014,0.511399120000146,0.682810660615299,640
INCOV062-BL,optitype,NK,C,0.5204429603415444,0.07268509355446548,0.37798279476186764,0.662903125921221,226
INCOV062-BL,optitype,cDC,C,0.4952473187503914,0.141380764434701,0.21814611235163617,0.7723485251491466,41
INCOV062-BL,optitype,CD16 Monocyte,C,0.9435646620774879,0.3161651168533242,0.32389241987707496,1.5632369042779009,18
INCOV062-BL,optitype,pDC,C,0.6804149600979029,0.1876815946385701,0.3125657940452599,1.0482641261505459,30
INCOV062-BL,optitype,B,C,0.8891596177517634,0.15846388177805446,0.5785761166163639,1.199743118887163,137
INCOV062-BL,phlat,CD4 T,A,0.8145282317653593,0.07297711847796443,0.6714957078530366,0.957560755677682,589
INCOV062-BL,phlat,CD14 Monocyte,A,0.7568622518163153,0.07358732321177311,0.6126337486025317,0.9010907550300988,447
INCOV062-BL,phlat,CD8 T,A,0.7919237636425622,0.05662997129837729,0.6809310594522058,0.9029164678329187,627
INCOV062-BL,phlat,NK,A,0.7760092525447319,0.09282969725523182,0.5940663892287208,0.9579521158607429,220
INCOV062-BL,phlat,cDC,A,0.6747113339385692,0.16277808667943108,0.3556721465745452,0.9937505213025932,42
INCOV062-BL,phlat,CD16 Monocyte,A,0.6663967102081819,0.32402612843615797,0.03131716842336263,1.3014762519930012,19
INCOV062-BL,phlat,pDC,A,0.5825716963640442,0.2567690044061901,0.07931369538170518,1.0858296973463832,28
INCOV062-BL,phlat,B,A,0.925114153529398,0.18463978858656915,0.5632268177866327,1.2870014892721633,125
INCOV062-BL,phlat,CD4 T,B,0.8115773070867344,0.06568396279101736,0.6828391056544714,0.9403155085189974,620
INCOV062-BL,phlat,CD14 Monocyte,B,0.7727523710813333,0.07327336820408645,0.6291392083753815,0.9163655337872851,464
INCOV062-BL,phlat,CD8 T,B,0.7101701317079588,0.0520910666516727,0.6080735171544049,0.8122667462615127,631
INCOV062-BL,phlat,NK,B,0.5544068382220569,0.08577348934008085,0.38629388828716826,0.7225197881569456,222
INCOV062-BL,phlat,cDC,B,0.7499593839854183,0.15851940149060517,0.4392670662129873,1.0606517017578492,41
INCOV062-BL,phlat,CD16 Monocyte,B,0.6417207909763083,0.30312236177202256,0.04761187899442332,1.2358297029581933,18
INCOV062-BL,phlat,pDC,B,0.7037127500020847,0.20691284333495746,0.29817102912678956,1.1092544708773797,30
INCOV062-BL,phlat,B,B,0.7944644429086404,0.1488168082876853,0.5027888583705755,1.0861400274467052,144
INCOV062-BL,phlat,CD4 T,C,0.739716694996371,0.06348963933219672,0.6152792885138278,0.8641541014789142,625
INCOV062-BL,phlat,CD14 Monocyte,C,0.7032914118094726,0.07006476780304303,0.5659669903303468,0.8406158332885985,442
INCOV062-BL,phlat,CD8 T,C,0.5961903655755741,0.043712624633389006,0.5105151956244134,0.6818655355267349,640
INCOV062-BL,phlat,NK,C,0.5204429603415444,0.07268509355446548,0.37798279476186764,0.662903125921221,226
INCOV062-BL,phlat,cDC,C,0.4952473187503914,0.141380764434701,0.21814611235163617,0.7723485251491466,41
INCOV062-BL,phlat,CD16 Monocyte,C,0.9435646620774879,0.3161651168533242,0.32389241987707496,1.5632369042779009,18
INCOV062-BL,phlat,pDC,C,0.6804149600979029,0.1876815946385701,0.3125657940452599,1.0482641261505459,30
INCOV062-BL,phlat,B,C,0.8891596177517634,0.15846388177805446,0.5785761166163639,1.199743118887163,137
INCOV062-BL,phlat,CD14 Monocyte,DQA1,1.4634003169349008,0.40963919653347014,0.6605222450733745,2.266278388796427,48
INCOV062-BL,phlat,CD8 T,DQA1,1.9918332100619105,0.3487670758130322,1.308262302475017,2.675404117648804,98
INCOV062-BL,phlat,cDC,DQA1,0.4529350566577913,0.14532034457787874,0.16811241506419855,0.737757698251384,43
INCOV062-BL,phlat,pDC,DQA1,0.6773847276772497,0.32007560285967224,0.050048073742346655,1.3047213816121528,27
INCOV062-BL,phlat,B,DQA1,1.3068073864255538,0.29435868379445246,0.729874967651813,1.8837398051992946,81
INCOV062-BL,phlat,CD4 T,DQA1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV062-BL,phlat,NK,DQA1,2.5559392926679756,0.900913357162328,0.7901815594387427,4.321697025897208,17
INCOV062-BL,phlat,CD16 Monocyte,DQA1,2.5780310367783383,1.8506580482511399,-1.0491920854930847,6.205254159049762,4
INCOV062-BL,phlat,CD14 Monocyte,DQB1,2.3978952727983707,1.2579712168772315,-0.06768300586902765,4.863473551465769,9
INCOV062-BL,phlat,cDC,DQB1,1.5432482292228398,1.1918239989379489,-0.7926838846060431,3.879180343051723,6
INCOV062-BL,phlat,B,DQB1,2.3978952727983707,1.6877454928053721,-0.9100251081699628,5.705815653766704,5
INCOV062-BL,phlat,CD8 T,DQB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV062-BL,phlat,CD4 T,DQB1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV062-BL,phlat,pDC,DQB1,2.3978952727983707,2.66855993397415,-2.8323860883775467,7.628176633974288,2
INCOV062-BL,phlat,CD14 Monocyte,DRB1,1.2193508061409406,0.08560116271875981,1.0515756101774185,1.3871260021044627,406
INCOV062-BL,phlat,CD8 T,DRB1,1.4042101566713163,0.1434551115485387,1.1230433046380046,1.685377008704628,374
INCOV062-BL,phlat,cDC,DRB1,0.8636965651142743,0.0747178740597252,0.7172522229558134,1.0101409072727352,43
INCOV062-BL,phlat,CD4 T,DRB1,1.6190936987053148,0.41657255071845845,0.8026265023491514,2.435560895061478,57
INCOV062-BL,phlat,CD16 Monocyte,DRB1,1.1352296190158317,0.3204998726993264,0.50706141147548,1.7633978265561834,21
INCOV062-BL,phlat,NK,DRB1,1.422013257986326,0.2896074017901747,0.8543931808213631,1.989633335151289,104
INCOV062-BL,phlat,pDC,DRB1,0.7796785127523532,0.1640408864003893,0.4581642834155639,1.1011927420891425,30
INCOV062-BL,phlat,B,DRB1,0.8630483072568156,0.12739071964895562,0.6133670847802236,1.1127295297334077,153
INCOV063-BL,arcasHLA,CD8 T,A,0.39355725956358445,0.03615452884835888,0.3226956851427867,0.4644188339843822,410
INCOV063-BL,arcasHLA,NK,A,0.44021913075521873,0.07745610415206816,0.28840795623438187,0.5920303052760556,88
INCOV063-BL,arcasHLA,CD16 Monocyte,A,0.46986570337104183,0.11743542826451726,0.23969649346355093,0.7000349132785327,49
INCOV063-BL,arcasHLA,CD14 Monocyte,A,0.6764756584131425,0.08759256641491316,0.50479738292648,0.848153933899805,185
INCOV063-BL,arcasHLA,CD4 T,A,0.45437272268556145,0.05342406441528159,0.34966348052386165,0.5590819648472612,243
INCOV063-BL,arcasHLA,pDC,A,0.37888372788196567,0.3351999715179785,-0.2780961439121239,1.0358635996760552,7
INCOV063-BL,arcasHLA,B,A,0.6291596236255405,0.23948982897414647,0.15976818417255634,1.0985510630785247,25
INCOV063-BL,arcasHLA,cDC,A,0.5359936948823767,0.23022572287456447,0.08475956973353116,0.9872278200312222,8
INCOV063-BL,arcasHLA,CD8 T,B,1.9334400086315378,0.043483947323725174,1.8482130379713995,2.018666979291676,408
INCOV063-BL,arcasHLA,NK,B,1.8252526919242038,0.0998625153572044,1.6295257584185052,2.0209796254299026,88
INCOV063-BL,arcasHLA,CD16 Monocyte,B,1.6657340973854378,0.11764936288880147,1.4351455833193036,1.8963226114515719,50
INCOV063-BL,arcasHLA,CD14 Monocyte,B,1.5052587400425363,0.10838063936016465,1.2928365902751895,1.7176808898098832,181
INCOV063-BL,arcasHLA,CD4 T,B,1.8957016342597481,0.06799033766227384,1.7624430211449742,2.028960247374522,242
INCOV063-BL,arcasHLA,pDC,B,1.8106731761577823,0.33245914123899806,1.1590652329982314,2.4622811193173333,7
INCOV063-BL,arcasHLA,B,B,1.8192744200817084,0.27877591824819414,1.2728836605581655,2.3656651796052515,25
INCOV063-BL,arcasHLA,cDC,B,1.9625089036737717,0.24264066297584896,1.4869419430561865,2.438075864291357,8
INCOV063-BL,arcasHLA,CD8 T,C,0.45679330000512164,0.04140905883259176,0.37563303605954157,0.5379535639507017,405
INCOV063-BL,arcasHLA,NK,C,0.43269250779258106,0.0920715676695826,0.25223555116005675,0.6131494644251054,87
INCOV063-BL,arcasHLA,CD16 Monocyte,C,0.38455330697852297,0.1286973527035628,0.1323111307738914,0.6367954831831546,51
INCOV063-BL,arcasHLA,CD14 Monocyte,C,0.6519505048470567,0.11030976785763849,0.4357473327031113,0.8681536769910022,171
INCOV063-BL,arcasHLA,CD4 T,C,0.5269280792491292,0.06664021525096778,0.39631565743523556,0.6575405010630229,238
INCOV063-BL,arcasHLA,pDC,C,0.5633343828983152,0.3859951722527145,-0.19320225292333948,1.3198710187199698,6
INCOV063-BL,arcasHLA,B,C,0.5487272395093441,0.2917643996277341,-0.023120475731966184,1.1205749547506545,24
INCOV063-BL,arcasHLA,cDC,C,0.32379811361463634,0.25566281697610116,-0.17729179984457738,0.8248880270738501,8
INCOV063-BL,arcasHLA,CD8 T,DPA1,2.94084549722594,0.213644769480388,2.5221094435590174,3.3595815508928624,281
INCOV063-BL,arcasHLA,NK,DPA1,2.6215317736032424,0.6620054597890538,1.3240249148478183,3.9190386323586663,31
INCOV063-BL,arcasHLA,CD16 Monocyte,DPA1,4.999225505409246,0.4560282786121599,4.105426503397616,5.8930245074208765,51
INCOV063-BL,arcasHLA,CD14 Monocyte,DPA1,3.6178736998590977,0.29355943359484143,3.042507782691231,4.193239617026965,139
INCOV063-BL,arcasHLA,CD4 T,DPA1,2.669732355646551,0.5253267761756945,1.640110794227656,3.699353917065446,49
INCOV063-BL,arcasHLA,pDC,DPA1,4.528762302205599,1.238975351443377,2.1004152356437245,6.9571093687674725,7
INCOV063-BL,arcasHLA,B,DPA1,4.792597277376459,0.6620152049965498,3.495071318365321,6.090123236387598,24
INCOV063-BL,arcasHLA,cDC,DPA1,6.830461045720706,1.1217259771979937,4.63191852988964,9.029003561551772,8
INCOV063-BL,arcasHLA,NK,DPB1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV063-BL,arcasHLA,B,DPB1,1.1763294227884178,0.7271083379601455,-0.24877673247224497,2.6014355780490805,14
INCOV063-BL,arcasHLA,CD14 Monocyte,DPB1,1.3679568154500805,0.375050989226156,0.6328703842006951,2.1030432466994657,55
INCOV063-BL,arcasHLA,CD8 T,DPB1,2.001897107578682,0.5747069894149202,0.8754921066619967,3.128302108495367,38
INCOV063-BL,arcasHLA,CD16 Monocyte,DPB1,0.9884613778882217,0.36706027933348734,0.26903645023937484,1.7078863055370688,34
INCOV063-BL,arcasHLA,CD4 T,DPB1,2.3978952727983707,1.0466953212712358,0.34641014032016804,4.449380405276573,13
INCOV063-BL,arcasHLA,pDC,DPB1,0.7001309457353624,0.9906970399153463,-1.2415995720891564,2.641861463559881,4
INCOV063-BL,arcasHLA,cDC,DPB1,0.4559998354106124,0.3230593890525354,-0.1771849319998703,1.0891846028210952,8
INCOV063-BL,arcasHLA,CD16 Monocyte,DQA1,1.7546543383660418,0.4426439386090297,0.8870881607173852,2.6222205160146985,34
INCOV063-BL,arcasHLA,CD8 T,DQA1,2.4422977031420023,0.5335820866711948,1.3964960304707312,3.4880993758132735,44
INCOV063-BL,arcasHLA,pDC,DQA1,1.6385803045927751,0.4718106459455999,0.7138484310168207,2.5633121781687294,7
INCOV063-BL,arcasHLA,B,DQA1,0.6171008917928401,0.28695588667241956,0.05467768876314061,1.1795240948225396,24
INCOV063-BL,arcasHLA,CD14 Monocyte,DQA1,2.3503449412509556,0.3408323232926753,1.6823258628301998,3.0183640196717114,74
INCOV063-BL,arcasHLA,NK,DQA1,2.3978952727983707,2.66855993397415,-2.8323860883775467,7.628176633974288,2
INCOV063-BL,arcasHLA,cDC,DQA1,1.0095222219900473,0.3427543855368828,0.3377359707946007,1.681308473185494,8
INCOV063-BL,arcasHLA,CD4 T,DQA1,2.543110520075055,1.6616223177542586,-0.713609378631261,5.7998304187813705,5
INCOV063-BL,arcasHLA,CD8 T,DQB1,2.0808269691370884,0.7259306668474035,0.6580290068430332,3.5036249314311436,23
INCOV063-BL,arcasHLA,CD16 Monocyte,DQB1,1.1543509633753506,0.5153638233298742,0.14425643071393424,2.164445496036767,25
INCOV063-BL,arcasHLA,B,DQB1,1.108847047483988,0.6109561171490916,-0.08860493826266524,2.3062990332306414,17
INCOV063-BL,arcasHLA,CD14 Monocyte,DQB1,1.6560308599253324,0.3883015477569489,0.8949738111805529,2.417087908670112,62
INCOV063-BL,arcasHLA,pDC,DQB1,0.92151877444792,1.1086641602806266,-1.2514230506524497,3.0944605995482894,5
INCOV063-BL,arcasHLA,CD4 T,DQB1,2.3978952727983707,0.9434784126579235,0.5487115637978219,4.24707898179892,16
INCOV063-BL,arcasHLA,cDC,DQB1,0.7283538786003333,0.44536317842322576,-0.14454191114947512,1.6012496683501416,8
INCOV063-BL,arcasHLA,NK,DQB1,2.3978952727983707,1.6877454928053721,-0.9100251081699628,5.705815653766704,5
INCOV063-BL,arcasHLA,CD16 Monocyte,DRB1,1.4003403862161676,0.32838402746475304,0.7567195192870398,2.0439612531452953,45
INCOV063-BL,arcasHLA,CD14 Monocyte,DRB1,1.1102741455219427,0.18039667951163932,0.7567031507485151,1.4638451402953703,134
INCOV063-BL,arcasHLA,pDC,DRB1,0.8617323053378368,0.813094155625806,-0.7319029557287483,2.455367566404422,6
INCOV063-BL,arcasHLA,B,DRB1,1.1975997096591866,0.5623449791251575,0.095423803686949693,2.2997756156314235,21
INCOV063-BL,arcasHLA,CD8 T,DRB1,2.024975857276671,0.43429980861399464,1.1737638739006033,2.8761878406527384,64
INCOV063-BL,arcasHLA,NK,DRB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV063-BL,arcasHLA,CD4 T,DRB1,1.7090071184308857,0.7744593090594728,0.19109476518254453,3.226919471679227,17
INCOV063-BL,arcasHLA,cDC,DRB1,1.367782215828665,0.31494847931072373,0.7504945393939882,1.9850698922633416,8
INCOV063-BL,hlaminer,CD8 T,A,2.3978952727983702,2.1788700620906116,-1.8726115758917792,6.668402121488519,3
INCOV063-BL,hlaminer,CD14 Monocyte,A,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV063-BL,hlaminer,CD8 T,B,1.164486339011104,0.0482583446441089,1.0699017215551292,1.2590709564670788,409
INCOV063-BL,hlaminer,NK,B,1.120224532646982,0.11259692142995555,0.899538621874183,1.340910443419781,86
INCOV063-BL,hlaminer,CD16 Monocyte,B,1.2428207299891318,0.14459131917839635,0.9594269519223395,1.5262145080559242,51
INCOV063-BL,hlaminer,CD14 Monocyte,B,1.3469057392858408,0.11227475488204998,1.1268512633439602,1.5669602152277213,182
INCOV063-BL,hlaminer,CD4 T,B,1.1208610019050225,0.0733407620660608,0.9771157496568219,1.264606254153223,239
INCOV063-BL,hlaminer,pDC,B,0.856867005741695,0.38868086946734637,0.09506650010598239,1.6186675113774078,7
INCOV063-BL,hlaminer,B,B,1.3940950996104524,0.2791975919443942,0.8468778748291296,1.9413123243917751,24
INCOV063-BL,hlaminer,cDC,B,1.3685497885694904,0.3039224951696744,0.7728726439453801,1.9642269331936006,8
INCOV063-BL,hlaminer,CD8 T,C,0.543218496730538,0.04275505166735102,0.45942013530538084,0.6270168581556952,403
INCOV063-BL,hlaminer,NK,C,0.5577326015127622,0.09484400972166585,0.3718417583089304,0.7436234447165939,88
